X,Y,OBJECTID,ID,TYPE,SOURCE,LATITUDE,LONGITUDE,DATETIME,AUTOACKNOWLEDGED,INDC,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-77.0020000039344,38.9159999972895,40001,5D39821,Single_Gunshot,WashingtonDC5D,38.916,-77.002,2014/01/01 06:18:00+00,,,ShotSpotter_40001,{A5E91420-1F32-4855-9D4E-9812531F96B9},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:22+00
-76.999999998728,38.8230000017312,40002,7D119445,Multiple_Gunshots,WashingtonDC7D,38.823,-77,2014/01/01 05:00:10+00,,,ShotSpotter_40002,{4E43448E-FBA5-49FF-B58B-86B2E3825FC6},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:53+00
-76.9929999951517,38.8930000023905,40003,1D55993,Multiple_Gunshots,WashingtonDC1D,38.893,-76.993,2014/01/01 05:00:10+00,,,ShotSpotter_40003,{7306123A-8090-41B9-8A05-CAAFEB5C7089},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:34+00
-77.0259999982151,38.9400000001673,40004,4D34326,Multiple_Gunshots,WashingtonDC4D,38.94,-77.026,2014/01/01 05:00:11+00,,,ShotSpotter_40004,{CB4CCF70-1552-4A16-BC48-6004EE59F487},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:07+00
-76.9380000011117,38.8899999960469,40005,6D102264,Multiple_Gunshots,WashingtonDC6D,38.89,-76.938,2014/01/01 05:00:12+00,,,ShotSpotter_40005,{EBF9195C-0052-485D-9A4B-ED47A6DCC2F7},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:20+00
-76.988999997983,38.8480000011427,40006,7D119446,Multiple_Gunshots,WashingtonDC7D,38.848,-76.989,2014/01/01 05:00:13+00,,,ShotSpotter_40006,{C10CC554-496C-44BB-816F-A368D500D8DB},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:36+00
-77.0290000005459,38.9579999964665,40007,4D34327,Multiple_Gunshots,WashingtonDC4D,38.958,-77.029,2014/01/01 05:00:22+00,,,ShotSpotter_40007,{B4BB4DF3-D1ED-4CEC-A2AF-A574C01D7828},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:13+00
-76.9420000010345,38.8920000004534,40008,6D102265,Single_Gunshot,WashingtonDC6D,38.892,-76.942,2014/01/01 05:00:24+00,,,ShotSpotter_40008,{0B3AD2CA-2007-409A-9B4B-337D0673AEA1},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:16+00
-76.9830000009409,38.9199999994742,40009,5D39703,Single_Gunshot,WashingtonDC5D,38.92,-76.983,2014/01/01 05:00:24+00,,,ShotSpotter_40009,{20522BC6-7C17-42EF-A203-5B446FEAA41F},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:57+00
-76.9299999955946,38.8930000037202,40010,6D102266,Single_Gunshot,WashingtonDC6D,38.893,-76.93,2014/01/01 05:00:26+00,,,ShotSpotter_40010,{AEBEFEEC-A16C-4960-9FDB-BE05D892F122},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:46+00
-77.0239999992553,38.9490000030196,40011,4D34328,Single_Gunshot,WashingtonDC4D,38.949,-77.024,2014/01/01 05:00:26+00,,,ShotSpotter_40011,{19C08B54-9F46-49E7-A944-47DF066E9D76},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:05+00
-76.9850000029963,38.8980000012597,40012,1D55994,Single_Gunshot,WashingtonDC1D,38.898,-76.985,2014/01/01 05:00:29+00,,,ShotSpotter_40012,{071179E6-6FB2-4507-898E-A72F50024395},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:41+00
-77.0009999949499,38.8419999987801,40013,7D119448,Multiple_Gunshots,WashingtonDC7D,38.842,-77.001,2014/01/01 05:00:33+00,,,ShotSpotter_40013,{144FB05E-56EF-4099-8A95-EA340B8E02E5},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:36+00
-77.031999993807,38.9420000009148,40014,4D34329,Multiple_Gunshots,WashingtonDC4D,38.942,-77.032,2014/01/01 05:00:37+00,,,ShotSpotter_40014,{A4DAAF95-96F4-4C37-8741-E3AEBF1D5585},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:36+00
-77.0050000019437,38.9159999974612,40015,5D39704,Multiple_Gunshots,WashingtonDC5D,38.916,-77.005,2014/01/01 05:00:39+00,,,ShotSpotter_40015,{E3C56585-5D0C-47C3-9F2D-8A40B29834C0},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:15+00
-76.9899999965215,38.8610000045543,40016,7D119449,Single_Gunshot,WashingtonDC7D,38.861,-76.99,2014/01/01 05:00:41+00,,,ShotSpotter_40016,{F73E8A0F-CEA4-4964-B8FA-3CE314AE6F4B},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:18+00
-76.9799999959413,38.8980000000296,40017,1D55995,Single_Gunshot,WashingtonDC1D,38.898,-76.98,2014/01/01 05:00:43+00,,,ShotSpotter_40017,{75C00355-749B-48E7-B1BF-FC7F08DFED69},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:28+00
-76.9419999961711,38.8890000036127,40018,6D102269,Multiple_Gunshots,WashingtonDC6D,38.889,-76.942,2014/01/01 05:00:44+00,,,ShotSpotter_40018,{5E95E1E0-7A09-4B0F-A92D-5598B39CE5D7},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:57+00
-77.031999993807,38.9420000009148,40019,4D34331,Multiple_Gunshots,WashingtonDC4D,38.942,-77.032,2014/01/01 05:00:44+00,,,ShotSpotter_40019,{A55DE8FF-A6B1-46F5-AE8D-CBEA9B1A016B},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:26+00
-76.9370000030521,38.8929999979172,40020,6D102270,Multiple_Gunshots,WashingtonDC6D,38.893,-76.937,2014/01/01 05:00:49+00,,,ShotSpotter_40020,{7C0DD093-F30C-4563-97C0-351FD122B811},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:49+00
-76.9759999981271,38.847999998383,40021,7D119450,Multiple_Gunshots,WashingtonDC7D,38.848,-76.976,2014/01/01 05:00:55+00,,,ShotSpotter_40021,{3108D11A-188E-4AFE-BF25-9B2F7C287F39},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:11+00
-77.0310000026804,38.9420000001572,40022,4D34333,Multiple_Gunshots,WashingtonDC4D,38.942,-77.031,2014/01/01 05:00:55+00,,,ShotSpotter_40022,{2F54FABF-AA3D-4432-97D7-43219FABEDFB},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:18+00
-76.9859999980425,38.9049999978571,40023,1D55996,Multiple_Gunshots,WashingtonDC1D,38.905,-76.986,2014/01/01 05:00:55+00,,,ShotSpotter_40023,{E3499B8C-42E8-4D9F-A7B4-1D8871C6FFCF},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:01+00
-76.9420000010345,38.8920000004534,40024,6D102272,Multiple_Gunshots,WashingtonDC6D,38.892,-76.942,2014/01/01 05:00:56+00,,,ShotSpotter_40024,{B8F925E7-4542-4762-AD6B-4E93FD90D8C0},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:45+00
-77.0279999950615,38.9230000042348,40025,3D43267,Single_Gunshot,WashingtonDC3D,38.923,-77.028,2014/01/01 05:00:56+00,,,ShotSpotter_40025,{1320DF55-942A-493F-9B6F-489A27193DF8},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:48+00
-77.0349999959753,38.9339999979945,40026,3D43268,Multiple_Gunshots,WashingtonDC3D,38.934,-77.035,2014/01/01 05:01:00+00,,,ShotSpotter_40026,{501B8415-09A4-4ABC-A206-29A066E06EF3},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:42+00
-76.9389999992424,38.8910000020208,40027,6D102273,Multiple_Gunshots,WashingtonDC6D,38.891,-76.939,2014/01/01 05:01:06+00,,,ShotSpotter_40027,{4114218D-1473-45B2-8E25-DA61F54A0258},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:01+00
-77.0079999990659,38.9199999978541,40028,5D39706,Multiple_Gunshots,WashingtonDC5D,38.92,-77.008,2014/01/01 05:01:06+00,,,ShotSpotter_40028,{5879956D-1932-4978-83B7-BA9AB268BE5A},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:09+00
-76.9829999940681,38.8969999970969,40029,1D55997,Multiple_Gunshots,WashingtonDC1D,38.897,-76.983,2014/01/01 05:01:11+00,,,ShotSpotter_40029,{3496AD92-F944-4113-9E3E-7EBEDB733B34},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:03+00
-77.0229999953891,38.9349999966014,40030,4D34336,Multiple_Gunshots,WashingtonDC4D,38.935,-77.023,2014/01/01 05:01:14+00,,,ShotSpotter_40030,{3CBCD7ED-AC29-43A4-8486-AF00E66C3909},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:09+00
-76.9950000005436,38.8390000006754,40031,7D119451,Multiple_Gunshots,WashingtonDC7D,38.839,-76.995,2014/01/01 05:01:16+00,,,ShotSpotter_40031,{51DB8431-9156-4504-B35F-9D0B4BD76908},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:32+00
-76.9830000009409,38.9199999994742,40032,5D39707,Multiple_Gunshots,WashingtonDC5D,38.92,-76.983,2014/01/01 05:01:16+00,,,ShotSpotter_40032,{18067433-967F-45A7-856A-0D5F29FC76C8},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:20+00
-77.0289999965073,38.9230000035642,40033,3D43269,Single_Gunshot,WashingtonDC3D,38.923,-77.029,2014/01/01 05:01:18+00,,,ShotSpotter_40033,{E62C8E51-BF9B-4924-B62C-D4725D12C731},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:30+00
-76.9969999940736,38.9249999969425,40034,5D39708,Multiple_Gunshots,WashingtonDC5D,38.925,-76.997,2014/01/01 05:01:23+00,,,ShotSpotter_40034,{F3597887-1AF1-4AEC-99F8-D9BCB99A9F13},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:59+00
-76.9479999995681,38.8910000040776,40035,6D102274,Single_Gunshot,WashingtonDC6D,38.891,-76.948,2014/01/01 05:01:24+00,,,ShotSpotter_40035,{F92FC6F3-6F17-4EE8-B8B8-0B69C3EFABDF},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:05+00
-77.0229999953891,38.9349999966014,40036,4D34337,Multiple_Gunshots,WashingtonDC4D,38.935,-77.023,2014/01/01 05:01:26+00,,,ShotSpotter_40036,{1DD8A513-7F99-4EEE-AA0F-6793011E33A5},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:05+00
-76.9880000031521,38.9219999997146,40037,5D39709,Multiple_Gunshots,WashingtonDC5D,38.922,-76.988,2014/01/01 05:01:29+00,,,ShotSpotter_40037,{A914CE11-B27C-49BA-9075-55EDADB55EE9},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:34+00
-76.9899999965215,38.8610000045543,40038,7D119452,Single_Gunshot,WashingtonDC7D,38.861,-76.99,2014/01/01 05:01:31+00,,,ShotSpotter_40038,{FE99FE15-A0C3-4352-8A62-364626158668},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:32+00
-76.9729999953876,38.857000003061,40039,7D119453,Multiple_Gunshots,WashingtonDC7D,38.857,-76.973,2014/01/01 05:01:36+00,,,ShotSpotter_40039,{369F0C96-3ECC-4373-AE71-FB15991FEC92},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:59+00
-77.0289999965073,38.9230000035642,40040,3D43270,Single_Gunshot,WashingtonDC3D,38.923,-77.029,2014/01/01 05:01:37+00,,,ShotSpotter_40040,{39F383F5-C28D-440C-B3E3-835156B40BA5},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:32+00
-76.9829999957953,38.8460000020965,40041,7D119454,Multiple_Gunshots,WashingtonDC7D,38.846,-76.983,2014/01/01 05:01:39+00,,,ShotSpotter_40041,{62D567F7-F609-49DE-98B9-16D6BB628C33},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:32+00
-76.9839999948822,38.9199999965205,40042,5D39710,Gunshot_or_Firecracker,WashingtonDC5D,38.92,-76.984,2014/01/01 05:01:42+00,,,ShotSpotter_40042,{FC19F977-36CA-470C-AF2F-A08003C5C6FD},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:34+00
-76.9440000007728,38.891000001693,40043,6D102279,Multiple_Gunshots,WashingtonDC6D,38.891,-76.944,2014/01/01 05:01:51+00,,,ShotSpotter_40043,{7A58B1B0-B9E4-4D41-9C3A-B09F387C21B2},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:03+00
-76.9849999959108,38.9090000041362,40044,5D39711,Multiple_Gunshots,WashingtonDC5D,38.909,-76.985,2014/01/01 05:01:54+00,,,ShotSpotter_40044,{B598BBA2-F3F8-46B6-A847-E441E102D7FA},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:09+00
-77.0219999986653,38.9349999999459,40045,3D43272,Gunshot_or_Firecracker,WashingtonDC3D,38.935,-77.022,2014/01/01 05:01:58+00,,,ShotSpotter_40045,{52D38BCE-B655-49A1-A580-5CECCD9D83D5},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:59+00
-76.9859999960407,38.9130000034422,40046,5D39712,Multiple_Gunshots,WashingtonDC5D,38.913,-76.986,2014/01/01 05:01:59+00,,,ShotSpotter_40046,{4DAAEDA4-E5D0-4106-95E4-72A12A44E2B6},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:45+00
-76.9420000010345,38.8920000004534,40047,6D102280,Multiple_Gunshots,WashingtonDC6D,38.892,-76.942,2014/01/01 05:02:00+00,,,ShotSpotter_40047,{C4315DB4-72BC-494D-8BB5-C1AD75A2593F},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:14+00
-77.031999993807,38.9420000009148,40048,4D34339,Multiple_Gunshots,WashingtonDC4D,38.942,-77.032,2014/01/01 05:02:04+00,,,ShotSpotter_40048,{BA7BEFBD-F6C4-44CB-85F8-5889349A4DDB},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:37+00
-76.9770000051199,38.8969999969279,40049,1D55998,Single_Gunshot,WashingtonDC1D,38.897,-76.977,2014/01/01 05:02:04+00,,,ShotSpotter_40049,{DBE17AAE-345E-429C-B303-9F844E25FFB3},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:20+00
-76.9420000010345,38.8920000004534,40050,6D102282,Multiple_Gunshots,WashingtonDC6D,38.892,-76.942,2014/01/01 05:02:05+00,,,ShotSpotter_40050,{E1E7E8AF-982C-4298-8CFF-8D89AFA0AC60},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:07+00
-76.9839999970144,38.9239999987796,40051,5D39713,Single_Gunshot,WashingtonDC5D,38.924,-76.984,2014/01/01 05:02:07+00,,,ShotSpotter_40051,{326A899A-2B85-4797-A108-03C1841141BC},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:03+00
-76.9899999983375,38.8599999976522,40052,7D119455,Single_Gunshot,WashingtonDC7D,38.86,-76.99,2014/01/01 05:02:08+00,,,ShotSpotter_40052,{383AE71A-5BE7-4DDC-9C7C-8DC3AF23F632},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:09+00
-76.9370000015926,38.9130000020013,40053,6D102283,Single_Gunshot,WashingtonDC6D,38.913,-76.937,2014/01/01 05:02:09+00,,,ShotSpotter_40053,{8A224603-9F68-47FB-9A31-A5ECEE79D0A9},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:40+00
-77.0349999959753,38.9339999979945,40054,3D43273,Multiple_Gunshots,WashingtonDC3D,38.934,-77.035,2014/01/01 05:02:10+00,,,ShotSpotter_40054,{D05F7499-A78C-4508-835F-316B5AA141CC},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:55+00
-77.0360000017888,38.9340000005279,40055,4D34340,Multiple_Gunshots,WashingtonDC4D,38.934,-77.036,2014/01/01 05:02:12+00,,,ShotSpotter_40055,{FD055F31-4885-4721-B548-0A53EA629A5D},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:50+00
-76.9299999968213,38.9089999974476,40056,6D102284,Multiple_Gunshots,WashingtonDC6D,38.909,-76.93,2014/01/01 05:02:14+00,,,ShotSpotter_40056,{A80D283D-51F4-4637-B207-088A7429BA14},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:49+00
-76.9789999970139,38.8439999987905,40057,7D119456,Single_Gunshot,WashingtonDC7D,38.844,-76.979,2014/01/01 05:02:15+00,,,ShotSpotter_40057,{E28007D7-0EE6-489C-B43E-1C8B48BE8B5F},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:50+00
-77.0289999957211,38.9190000004228,40058,3D43274,Single_Gunshot,WashingtonDC3D,38.919,-77.029,2014/01/01 05:02:16+00,,,ShotSpotter_40058,{63130E63-4BA5-4E60-A410-A2B12BC294FE},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:07+00
-77.0250000031504,38.9480000005599,40059,4D34341,Single_Gunshot,WashingtonDC4D,38.948,-77.025,2014/01/01 05:02:26+00,,,ShotSpotter_40059,{34589AAB-527B-411E-B80E-83EC5A2F6633},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:28+00
-76.9789999970139,38.8439999987905,40060,7D119457,Single_Gunshot,WashingtonDC7D,38.844,-76.979,2014/01/01 05:02:32+00,,,ShotSpotter_40060,{FDC82C6A-6F8C-4963-9C23-AA97FB410311},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:01+00
-76.9830000009409,38.9199999994742,40061,5D39714,Single_Gunshot,WashingtonDC5D,38.92,-76.983,2014/01/01 05:02:33+00,,,ShotSpotter_40061,{37B5F85D-526C-4440-A392-1E3A1F9CF78F},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:28+00
-77.0219999995908,38.9509999996926,40062,4D34342,Single_Gunshot,WashingtonDC4D,38.951,-77.022,2014/01/01 05:02:39+00,,,ShotSpotter_40062,{05DC032A-B035-4AE2-B40F-887F219F3DEB},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:47+00
-76.9770000051199,38.8969999969279,40063,1D55999,Single_Gunshot,WashingtonDC1D,38.897,-76.977,2014/01/01 05:02:39+00,,,ShotSpotter_40063,{1E4D1319-F270-49B2-8DF5-0069DE0CC4A2},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:52+00
-77.0169999937212,38.9530000037248,40064,4D34498,Single_Gunshot,WashingtonDC4D,38.953,-77.017,2014/01/10 06:36:27+00,,,ShotSpotter_40064,{42C77095-84AA-4B48-9889-6B928B8A2E92},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:53+00
-77.0299999973151,38.9559999995372,40065,4D34499,Multiple_Gunshots,WashingtonDC4D,38.956,-77.03,2014/01/10 07:08:33+00,,,ShotSpotter_40065,{A0655857-E65E-4966-BDCC-EAAFAEE7943D},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:42+00
-77.0299999973151,38.9559999995372,40066,4D34500,Multiple_Gunshots,WashingtonDC4D,38.956,-77.03,2014/01/10 07:08:44+00,,,ShotSpotter_40066,{6E6ACED4-79B3-4B6C-81ED-0D1481304C61},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:32+00
-76.9060000045419,38.8930000022673,40067,6D102677,Single_Gunshot,WashingtonDC6D,38.893,-76.906,2014/01/10 08:37:35+00,,,ShotSpotter_40067,{9984D10C-A202-4AE7-940A-C9E4996410FE},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:28+00
-77.0230000039173,38.9440000036655,40068,4D34501,Single_Gunshot,WashingtonDC4D,38.944,-77.023,2014/01/10 08:59:13+00,,,ShotSpotter_40068,{6888AB66-3ECD-44E5-9236-DACC0541D57C},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:40+00
-77.011000003238,38.9040000038373,40069,5D39896,Multiple_Gunshots,WashingtonDC5D,38.904,-77.011,2014/01/10 23:57:32+00,,,ShotSpotter_40069,{A8D8E299-90C7-4F62-94F0-DD19FB0F9F2B},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:43+00
-76.9140000000755,38.891000000277,40070,6D102684,Multiple_Gunshots,WashingtonDC6D,38.891,-76.914,2014/01/11 06:27:21+00,,,ShotSpotter_40070,{C250D1B8-B1C1-4FB7-AE33-05B451314094},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:30+00
-76.9850000037673,38.8430000043295,40071,7D119702,Single_Gunshot,WashingtonDC7D,38.843,-76.985,2014/01/11 07:26:13+00,,,ShotSpotter_40071,{0D149FF1-D6AD-4181-A877-B5074CD56A98},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:39+00
-76.9919999943448,38.8549999976746,40072,7D119704,Multiple_Gunshots,WashingtonDC7D,38.855,-76.992,2014/01/11 08:14:00+00,,,ShotSpotter_40072,{F4726DF1-7A46-4C1D-B404-C4984D9C4A30},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:47+00
-76.9450000036456,38.8829999970425,40073,6D102691,Multiple_Gunshots,WashingtonDC6D,38.883,-76.945,2014/01/11 21:55:01+00,,,ShotSpotter_40073,{FF416F90-7433-4BA0-B891-9F0A589FD6C8},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:20+00
-76.9899999969864,38.8289999996822,40074,7D119710,Single_Gunshot,WashingtonDC7D,38.829,-76.99,2014/01/12 00:03:16+00,,,ShotSpotter_40074,{4BD48D64-F9F3-4A5B-A8A5-BF83AA3F3EA6},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:35+00
-76.9899999969864,38.8289999996822,40075,7D119711,Single_Gunshot,WashingtonDC7D,38.829,-76.99,2014/01/12 00:09:32+00,,,ShotSpotter_40075,{07502610-8B05-4004-8810-2D2F5D63751E},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:53+00
-76.9779999963344,38.8440000038015,40076,7D119712,Multiple_Gunshots,WashingtonDC7D,38.844,-76.978,2014/01/12 04:50:01+00,,,ShotSpotter_40076,{472451BA-C71B-4C33-AFFB-C13351F2E2BC},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:05+00
-76.9490000005101,38.9010000038143,40077,6D102701,Single_Gunshot,WashingtonDC6D,38.901,-76.949,2014/01/12 22:57:43+00,,,ShotSpotter_40077,{BF00DCE9-6B19-4268-851D-378B4A4008F3},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:33+00
-76.9980000011327,38.8619999988489,40078,7D119718,Multiple_Gunshots,WashingtonDC7D,38.862,-76.998,2014/01/12 23:00:08+00,,,ShotSpotter_40078,{57147AF5-BF5B-4755-9DF9-820ECD303392},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:50+00
-76.9640000034439,38.8769999987013,40079,6D102704,Single_Gunshot,WashingtonDC6D,38.877,-76.964,2014/01/12 23:30:52+00,,,ShotSpotter_40079,{0F17EA76-6691-4AEC-9A1E-880EFCF0E131},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:44+00
-77.0160000011425,38.9470000022627,40080,4D34515,Multiple_Gunshots,WashingtonDC4D,38.947,-77.016,2014/01/13 03:36:41+00,,,ShotSpotter_40080,{F74960BA-17B5-44BE-8FBD-5AAF3E2437D3},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:01+00
-76.9139999946684,38.9040000035871,40081,6D102724,Multiple_Gunshots,WashingtonDC6D,38.904,-76.914,2014/01/13 04:04:46+00,,,ShotSpotter_40081,{4CA0F4C5-676C-49C0-ACDB-836E11E6E399},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:53+00
-77.0139999958579,38.8779999999258,40082,1D56123,Single_Gunshot,WashingtonDC1D,38.878,-77.014,2014/01/13 05:26:32+00,,,ShotSpotter_40082,{EBADEAEF-07DA-4B74-BD7E-CD4EA3C4975C},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:13+00
-77.0029999983132,38.9220000005278,40083,5D39903,Multiple_Gunshots,WashingtonDC5D,38.922,-77.003,2014/01/13 16:15:42+00,,,ShotSpotter_40083,{90FB0F59-94CB-4617-B1EF-51577E33D509},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:20+00
-77.0280000024755,38.9160000013207,40084,3D43415,Multiple_Gunshots,WashingtonDC3D,38.916,-77.028,2014/01/13 17:15:19+00,,,ShotSpotter_40084,{4DAFBF02-BB15-429F-8861-9F8D35BE4D1C},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:07+00
-77.0119999984404,38.8730000025815,40085,1D56132,Multiple_Gunshots,WashingtonDC1D,38.873,-77.012,2014/01/13 19:06:22+00,,,ShotSpotter_40085,{D8F10B15-AFDA-4184-B10F-A88E49BEFD08},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:43+00
-77.0119999984404,38.8730000025815,40086,1D56133,Multiple_Gunshots,WashingtonDC1D,38.873,-77.012,2014/01/13 19:06:24+00,,,ShotSpotter_40086,{8FC26234-ED6E-4E6E-ADBA-E69BCFBE4B99},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:41+00
-77.0049999979505,38.8269999991246,40087,7D119728,Multiple_Gunshots,WashingtonDC7D,38.827,-77.005,2014/01/13 19:17:14+00,,,ShotSpotter_40087,{332EFB78-64ED-4542-AC8E-479BFF119994},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:55+00
-77.006000003584,38.8240000043859,40088,7D119729,Multiple_Gunshots,WashingtonDC7D,38.824,-77.006,2014/01/13 19:17:21+00,,,ShotSpotter_40088,{3C0C480E-D569-414A-89F3-595827B8B447},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:09+00
-76.9980000015045,38.8269999991352,40089,7D119732,Single_Gunshot,WashingtonDC7D,38.827,-76.998,2014/01/14 00:34:30+00,,,ShotSpotter_40089,{BA7E7AA1-B973-4F0E-A491-4C109952ED31},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:57+00
-76.9759999950744,38.899000003873,40090,1D56134,Multiple_Gunshots,WashingtonDC1D,38.899,-76.976,2014/01/14 00:52:26+00,,,ShotSpotter_40090,{41594598-8CF3-4B5C-9610-3A797B4D379E},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:14+00
-76.9759999950744,38.899000003873,40091,5D39910,Multiple_Gunshots,WashingtonDC5D,38.899,-76.976,2014/01/14 00:52:28+00,,,ShotSpotter_40091,{D952E7A6-9079-4A66-A762-8C437FCC6405},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:05+00
