"","filename","sentence","index","date","title","publication","title2","filepath"
"109","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"110","AI_yao_taufiq_extracted_1.txt","18. House Science Committee Passes Bills to Advance Research and Technology",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"111","AI_yao_taufiq_extracted_1.txt","Development on AI, Nuclear Energy, and Natural Disasters",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"112","AI_yao_taufiq_extracted_1.txt","Sep 25, 2024      Targeted News Service           Targeted News Service",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"113","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"114","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"115","AI_yao_taufiq_extracted_1.txt","19. DHS LAUNCHES FIRST-OF-ITS-KIND INITIATIVE TO HIRE 50 ARTIFICIAL INTELLIGENCE",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"116","AI_yao_taufiq_extracted_1.txt","EXPERTS IN 2024",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"117","AI_yao_taufiq_extracted_1.txt","Feb 06, 2024      US Fed News",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"118","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"119","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"120","AI_yao_taufiq_extracted_1.txt","20. DHS LAUNCHES FIRST-OF-ITS-KIND INITIATIVE TO HIRE 50 ARTIFICIAL INTELLIGENCE",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"121","AI_yao_taufiq_extracted_1.txt","EXPERTS IN 2024",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"122","AI_yao_taufiq_extracted_1.txt","Feb 06, 2024      States News Service States News Service",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"123","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"124","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"125","AI_yao_taufiq_extracted_1.txt","21. UAE 's First SAR Satellite Enters Space as Bayanat AI, Al Yah Satellite Boost Earth",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"126","AI_yao_taufiq_extracted_1.txt","Observation Program",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"127","AI_yao_taufiq_extracted_1.txt","Aug 18, 2024      Live Briefs PRO Global Markets",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"128","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"129","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"130","AI_yao_taufiq_extracted_1.txt","22. Pano AI Achieves ISO/IEC 27001:2022 Certification, Elevating Its Commitment to",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"131","AI_yao_taufiq_extracted_1.txt","Information Security in Wildfire Detection Technology",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"132","AI_yao_taufiq_extracted_1.txt","Apr 18, 2024      GlobeNewswire           PRESS RELEASES",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"133","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"134","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"135","AI_yao_taufiq_extracted_1.txt","23. OHIO STATE PRESIDENT DISCUSSES AI IN HIGHER ED AT STATEHOUSE SUMMIT",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"136","AI_yao_taufiq_extracted_1.txt","Jun 14, 2024      States News Service States News Service",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"137","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"138","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"139","AI_yao_taufiq_extracted_1.txt","24. AI Ethics Council Welcomes LinkedIn Co-Founder Reid Hoffman and Commentator,",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"140","AI_yao_taufiq_extracted_1.txt","Founder and Author Van Jones as Newest Members",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"141","AI_yao_taufiq_extracted_1.txt","Oct 15, 2024      Business Wire",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"142","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"143","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"144","AI_yao_taufiq_extracted_1.txt","25. Clarifai Assessed ""Awardable"" for Department of Defense Work in the CDAO's",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"145","AI_yao_taufiq_extracted_1.txt","Tradewinds Solutions Marketplace",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"146","AI_yao_taufiq_extracted_1.txt","Jun 20, 2024      PR Newswire",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"147","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"148","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"149","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"150","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"151","AI_yao_taufiq_extracted_1.txt","           | About LexisNexis | Privacy Policy | Terms & Conditions | Copyright © 2020 LexisNexis",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"152","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"153","AI_yao_taufiq_extracted_1.txt","26. California Potentially Faces Worst Fire Season Ever: AX’s FireScout AI SaaS",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"154","AI_yao_taufiq_extracted_1.txt","Technology Can Help Minimize the Crisis",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"155","AI_yao_taufiq_extracted_1.txt","Jul 09, 2024      GlobeNewswire           PRODUCT / SERVICES ANNOUNCEMENT",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"156","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"157","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"158","AI_yao_taufiq_extracted_1.txt","27. JACOBS' DREAM: IMPROVING DISASTER RISK MANAGEMENT USING VISUAL CLUES IN",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"159","AI_yao_taufiq_extracted_1.txt","THE AGE OF AI AND MACHINE LEARNING",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"160","AI_yao_taufiq_extracted_1.txt","May 14, 2024      States News Service States News Service",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"161","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"162","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"163","AI_yao_taufiq_extracted_1.txt","28. Nfina Technologies Releases the 4508T-AI, a High-Precision AI Computing Workstation",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"164","AI_yao_taufiq_extracted_1.txt","Aug 07, 2024      PR Newswire",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"165","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"166","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"167","AI_yao_taufiq_extracted_1.txt","29. Fake Hurricane Helene images go viral, experts discuss the problem and how to",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"168","AI_yao_taufiq_extracted_1.txt","counteract",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"169","AI_yao_taufiq_extracted_1.txt","Oct 07, 2024      Targeted News Service           Targeted News Service",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"170","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"171","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"172","AI_yao_taufiq_extracted_1.txt","30. FAKE HURRICANE HELENE IMAGES GO VIRAL, EXPERTS DISCUSS THE PROBLEM AND",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"173","AI_yao_taufiq_extracted_1.txt","HOW TO COUNTERACT",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"174","AI_yao_taufiq_extracted_1.txt","Oct 07, 2024      US Fed News",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"175","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"176","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"177","AI_yao_taufiq_extracted_1.txt","31. Microsoft: Another Important Step in Advancing Responsible AI to Serve The World",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"178","AI_yao_taufiq_extracted_1.txt","Sep 18, 2024      Targeted News Service           Targeted News Service",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"179","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"180","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"181","AI_yao_taufiq_extracted_1.txt","32. Three Mile Island is reopening and selling its power to Microsoft",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"182","AI_yao_taufiq_extracted_1.txt","Sep 20, 2024      CNN Wire        By Jordan Valinsky, CNN",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"183","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"184","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"185","AI_yao_taufiq_extracted_1.txt","33. UNITED IN SCIENCE: REBOOT CLIMATE ACTION",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"186","AI_yao_taufiq_extracted_1.txt","Sep 18, 2024      States News Service States News Service",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"187","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"188","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"189","AI_yao_taufiq_extracted_1.txt","34. Latin America Embraces Satellite Data and Artificial Intelligence for Law Enforcement,",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"190","AI_yao_taufiq_extracted_1.txt","Forest Protection, and Civil Government Initiatives",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"191","AI_yao_taufiq_extracted_1.txt","Aug 14, 2024      Business Wire",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"192","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"193","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"194","AI_yao_taufiq_extracted_1.txt","35. INDIA TO HOST WORLD CONFERENCE ON PRIORITIES FOR TECHNOLOGY STANDARDS",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"195","AI_yao_taufiq_extracted_1.txt","Sep 10, 2024      States News Service States News Service",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"196","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"197","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"198","AI_yao_taufiq_extracted_1.txt","36. DISASTER READINESS, QUALITY, BEHAVIORAL HEALTH LEAD FALL EDUCATIONAL",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"199","AI_yao_taufiq_extracted_1.txt","OPPORTUNITIES",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"200","AI_yao_taufiq_extracted_1.txt","Aug 01, 2024      States News Service States News Service",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"201","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"202","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"203","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"204","AI_yao_taufiq_extracted_1.txt","           | About LexisNexis | Privacy Policy | Terms & Conditions | Copyright © 2020 LexisNexis",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"205","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"206","AI_yao_taufiq_extracted_1.txt","37. Department of Homeland Security Unveils Artificial Intelligence Roadmap, Announces",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"207","AI_yao_taufiq_extracted_1.txt","Pilot Projects to Maximize Benefits of Technology, Advance Homeland Security Mission",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"208","AI_yao_taufiq_extracted_1.txt","Mar 18, 2024      Targeted News Service           Targeted News Service",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"209","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"210","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"211","AI_yao_taufiq_extracted_1.txt","38. Rising Demand Drives Enterprise Data Storage Market to USD 670.82 Billion by 2032|",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"212","AI_yao_taufiq_extracted_1.txt","Market Research Future Recent Study",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"213","AI_yao_taufiq_extracted_1.txt","Sep 26, 2024      iCrowdNewswire (English)",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"214","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"215","AI_yao_taufiq_extracted_1.txt","",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"216","AI_yao_taufiq_extracted_1.txt","39. USPTO ISSUES TRADEMARK: CARE.AI SMART",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
"217","AI_yao_taufiq_extracted_1.txt","Aug 29, 2024      US Fed News",1,2024-07-18,"AI For All Phases of Disaster Management","    Targeted News Service           Targeted News Service","ai for all phases of disaster management","./exercises/assets/extracted_text/AI_yao_taufiq_extracted_1.txt"
